age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
80,Self-emp-not-inc,892435,10th,2,Separated,Sales,Own-child,Amer-Indian-Eskimo,Female,30642,77,68,Dominican-Republic,>50K
86,Private,23981,11th,7,Married-spouse-absent,Transport-moving,Other-relative,Asian-Pac-Islander,Male,88451,4073,77,Puerto-Rico,<=50K
35,Federal-gov,417931,Doctorate,2,Married-civ-spouse,Priv-house-serv,Husband,Asian-Pac-Islander,Male,33087,889,41,Canada,<=50K
18,Federal-gov,518035,Bachelors,1,Widowed,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Female,83822,1302,57,Jamaica,<=50K
36,Self-emp-not-inc,1184711,9th,3,Never-married,Protective-serv,Wife,Other,Female,97048,1439,30,Vietnam,<=50K
60,Self-emp-not-inc,1127510,10th,2,Never-married,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,58725,3716,38,Laos,<=50K
76,Local-gov,1185308,5th-6th,10,Never-married,Machine-op-inspct,Own-child,Other,Male,5184,905,54,Jamaica,<=50K
42,Self-emp-not-inc,719916,Preschool,10,Never-married,Other-service,Wife,Black,Female,91347,2441,66,El-Salvador,<=50K
37,Without-pay,545780,11th,16,Never-married,Craft-repair,Own-child,Other,Female,8655,2057,39,Laos,<=50K
35,Self-emp-not-inc,793217,1st-4th,14,Widowed,Other-service,Wife,Other,Male,68806,2486,50,Jamaica,<=50K
17,Federal-gov,406456,Some-college,10,Married-AF-spouse,Handlers-cleaners,Wife,Asian-Pac-Islander,Female,98636,1427,9,Cuba,<=50K
18,Without-pay,793701,7th-8th,15,Separated,Armed-Forces,Own-child,Other,Female,69105,2339,72,Thailand,<=50K
48,Private,993598,Assoc-acdm,11,Separated,Armed-Forces,Other-relative,Other,Male,60724,863,61,Portugal,<=50K
62,Federal-gov,1444975,HS-grad,15,Married-civ-spouse,Protective-serv,Wife,Asian-Pac-Islander,Male,51147,2986,27,South,>50K
17,Federal-gov,555964,1st-4th,10,Never-married,Priv-house-serv,Unmarried,White,Male,15850,3568,48,El-Salvador,>50K
31,Local-gov,179695,Preschool,14,Widowed,Other-service,Not-in-family,Other,Male,84765,2831,68,Haiti,>50K
84,Never-worked,522750,Assoc-acdm,3,Married-spouse-absent,Transport-moving,Husband,White,Male,5786,265,51,Mexico,<=50K
90,Local-gov,1233884,1st-4th,16,Married-civ-spouse,Priv-house-serv,Wife,White,Female,16590,438,33,Hungary,<=50K
64,Federal-gov,678262,10th,16,Separated,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,76463,781,20,India,<=50K
55,Federal-gov,628057,1st-4th,1,Married-AF-spouse,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,6141,2777,18,Canada,<=50K
60,Local-gov,689395,Assoc-acdm,16,Never-married,Sales,Wife,Other,Male,45841,103,65,Laos,<=50K
44,Self-emp-inc,385997,5th-6th,7,Never-married,Transport-moving,Own-child,Other,Male,54072,4338,60,South,>50K
31,State-gov,1238562,1st-4th,3,Widowed,Other-service,Wife,Other,Male,8334,876,87,El-Salvador,>50K
44,Federal-gov,1004661,5th-6th,12,Divorced,Sales,Not-in-family,White,Male,35158,1208,3,Philippines,>50K
68,Private,1420661,HS-grad,4,Widowed,Handlers-cleaners,Not-in-family,White,Male,92361,3213,61,Mexico,<=50K
66,Local-gov,157354,Some-college,11,Widowed,Farming-fishing,Own-child,Other,Female,4737,810,84,Vietnam,<=50K
67,Self-emp-inc,1066865,1st-4th,10,Never-married,Tech-support,Not-in-family,Other,Female,32581,4292,2,Haiti,<=50K
62,Self-emp-inc,131738,Bachelors,11,Married-spouse-absent,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,82825,2510,6,United-States,>50K
21,Self-emp-inc,142705,HS-grad,15,Divorced,Protective-serv,Wife,Other,Female,32720,3035,41,Vietnam,<=50K
63,Self-emp-not-inc,1261981,HS-grad,12,Married-spouse-absent,Farming-fishing,Other-relative,Black,Female,87422,2185,89,Hungary,<=50K
82,Self-emp-inc,511570,HS-grad,10,Separated,Other-service,Husband,Amer-Indian-Eskimo,Male,77682,2030,11,Haiti,>50K
65,Never-worked,479149,5th-6th,5,Divorced,Protective-serv,Husband,Black,Male,65184,3364,4,Dominican-Republic,>50K
59,Self-emp-inc,292555,Doctorate,7,Married-AF-spouse,Machine-op-inspct,Own-child,Other,Male,6314,3714,77,Portugal,<=50K
33,State-gov,172635,7th-8th,3,Separated,Protective-serv,Other-relative,Black,Male,28241,590,25,United-States,<=50K
75,Federal-gov,992667,Masters,7,Widowed,Farming-fishing,Husband,Other,Female,38338,2192,8,Honduras,<=50K
50,Private,785851,Masters,1,Widowed,Tech-support,Husband,Amer-Indian-Eskimo,Male,89164,2577,97,Vietnam,<=50K
36,Without-pay,896405,Doctorate,7,Married-AF-spouse,Exec-managerial,Wife,Other,Male,38580,701,56,Canada,>50K
53,Never-worked,240334,Assoc-acdm,1,Married-spouse-absent,Armed-Forces,Wife,Asian-Pac-Islander,Female,52475,1621,46,Haiti,<=50K
26,Self-emp-not-inc,1464465,1st-4th,15,Divorced,Protective-serv,Not-in-family,Black,Male,20790,344,51,Laos,<=50K
85,Self-emp-not-inc,23911,Assoc-voc,5,Separated,Craft-repair,Unmarried,Asian-Pac-Islander,Male,37834,673,54,Haiti,<=50K
68,Never-worked,674031,7th-8th,13,Widowed,Tech-support,Husband,White,Male,61304,557,66,Columbia,<=50K
41,Private,783695,Prof-school,3,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Female,21262,607,3,Jamaica,<=50K
75,Never-worked,168164,10th,13,Divorced,Transport-moving,Other-relative,White,Male,19781,1798,19,Philippines,<=50K
21,Self-emp-not-inc,867777,Preschool,1,Never-married,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,30258,1960,78,Haiti,>50K
45,Without-pay,896779,Preschool,1,Divorced,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,4465,393,99,United-States,<=50K
65,Never-worked,796568,Assoc-voc,5,Widowed,Transport-moving,Unmarried,Asian-Pac-Islander,Female,17500,415,30,United-States,<=50K
18,Self-emp-not-inc,554670,Some-college,5,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,77639,2027,29,Dominican-Republic,<=50K
69,Self-emp-not-inc,1386897,Doctorate,13,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,18417,1062,55,Haiti,>50K
77,Private,275365,Bachelors,13,Separated,Exec-managerial,Wife,Black,Female,58392,3440,5,Laos,<=50K
60,Without-pay,1112226,11th,9,Married-AF-spouse,Transport-moving,Other-relative,Asian-Pac-Islander,Male,43447,1230,13,Honduras,<=50K
32,Self-emp-inc,560648,5th-6th,2,Divorced,Craft-repair,Husband,Amer-Indian-Eskimo,Male,43205,3993,30,Honduras,>50K
72,State-gov,584654,Assoc-acdm,13,Divorced,Craft-repair,Not-in-family,Other,Male,3132,1802,55,El-Salvador,<=50K
42,Local-gov,364347,7th-8th,5,Married-civ-spouse,Tech-support,Own-child,Other,Female,74984,1266,67,South,>50K
71,Local-gov,1009452,11th,11,Divorced,Protective-serv,Husband,Asian-Pac-Islander,Female,24514,2049,79,Laos,>50K
63,Self-emp-not-inc,303787,Prof-school,14,Separated,Farming-fishing,Not-in-family,Black,Female,92810,3298,52,Laos,<=50K
23,Self-emp-inc,563264,Prof-school,4,Married-civ-spouse,Protective-serv,Unmarried,Black,Female,33937,334,17,Japan,<=50K
24,Local-gov,727160,HS-grad,9,Married-civ-spouse,Tech-support,Not-in-family,Other,Male,13434,4022,55,Portugal,<=50K
18,Private,26573,Masters,12,Divorced,Transport-moving,Husband,Black,Female,22925,493,7,South,<=50K
22,Federal-gov,1209574,Masters,9,Married-civ-spouse,Armed-Forces,Own-child,Black,Female,66178,2876,28,Portugal,<=50K
39,State-gov,502133,11th,7,Married-spouse-absent,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,17668,945,61,Japan,>50K
18,Federal-gov,1321399,Preschool,5,Never-married,Sales,Husband,Other,Female,90395,1146,71,India,<=50K
86,Federal-gov,970926,7th-8th,11,Married-spouse-absent,Priv-house-serv,Unmarried,Asian-Pac-Islander,Female,36923,966,80,Honduras,<=50K
84,Without-pay,397061,1st-4th,2,Widowed,Armed-Forces,Unmarried,Other,Female,2830,801,72,Germany,<=50K
29,Local-gov,991014,Bachelors,9,Divorced,Protective-serv,Not-in-family,Black,Male,28651,3559,45,South,>50K
40,State-gov,675083,Assoc-voc,14,Divorced,Protective-serv,Unmarried,Asian-Pac-Islander,Male,43459,832,39,Laos,>50K
71,Private,731408,Preschool,4,Married-AF-spouse,Handlers-cleaners,Husband,Other,Female,33540,2070,90,Philippines,<=50K
65,Never-worked,1258175,Doctorate,3,Separated,Prof-specialty,Wife,Other,Female,72952,1992,71,El-Salvador,<=50K
60,Without-pay,959859,Bachelors,10,Widowed,Protective-serv,Wife,Asian-Pac-Islander,Female,68238,3427,69,Portugal,>50K
90,Without-pay,1473663,Masters,9,Widowed,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,21389,323,83,Philippines,>50K
63,State-gov,1384025,10th,3,Separated,Armed-Forces,Other-relative,Other,Female,14345,3032,8,Jamaica,<=50K
66,Local-gov,1268582,11th,10,Widowed,Prof-specialty,Husband,Black,Male,22944,2961,35,Puerto-Rico,<=50K
54,Local-gov,700731,Doctorate,2,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Female,89006,2464,89,Vietnam,<=50K
55,Local-gov,742526,11th,8,Married-AF-spouse,Exec-managerial,Husband,Black,Female,19171,1768,87,Haiti,<=50K
38,Federal-gov,1316274,Preschool,2,Married-AF-spouse,Exec-managerial,Unmarried,White,Male,7338,3290,8,Vietnam,<=50K
55,State-gov,1298445,Bachelors,14,Married-spouse-absent,Armed-Forces,Other-relative,White,Female,56068,3937,42,Portugal,<=50K
84,Self-emp-inc,560043,Masters,16,Widowed,Armed-Forces,Unmarried,Black,Female,59945,138,69,Jamaica,>50K
44,Without-pay,1056761,HS-grad,1,Separated,Protective-serv,Unmarried,Black,Male,62019,2209,59,India,<=50K
26,Self-emp-inc,898185,12th,11,Married-civ-spouse,Priv-house-serv,Own-child,Amer-Indian-Eskimo,Female,45332,2883,59,Puerto-Rico,<=50K
61,Federal-gov,180073,10th,6,Never-married,Sales,Husband,Amer-Indian-Eskimo,Male,32338,2687,10,United-States,>50K
75,Private,194625,7th-8th,2,Separated,Protective-serv,Not-in-family,Other,Female,10868,3188,34,United-States,<=50K
87,Never-worked,136655,1st-4th,12,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Male,78953,356,60,Puerto-Rico,<=50K
57,State-gov,390948,10th,15,Married-civ-spouse,Prof-specialty,Own-child,White,Male,47096,673,90,Germany,<=50K
75,Self-emp-not-inc,1396191,Assoc-acdm,1,Separated,Farming-fishing,Unmarried,Asian-Pac-Islander,Male,13466,4020,11,Portugal,<=50K
35,Private,481085,Doctorate,3,Married-civ-spouse,Tech-support,Not-in-family,Black,Male,62636,442,59,Germany,<=50K
48,Without-pay,1378717,Some-college,15,Widowed,Other-service,Other-relative,Asian-Pac-Islander,Female,86188,862,93,India,<=50K
48,Private,663277,7th-8th,1,Divorced,Transport-moving,Unmarried,Asian-Pac-Islander,Male,98554,4000,99,Japan,<=50K
41,Federal-gov,689802,10th,7,Separated,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,24773,4012,33,Puerto-Rico,<=50K
69,Private,390617,1st-4th,15,Never-married,Farming-fishing,Wife,White,Female,68932,3555,54,South,<=50K
82,State-gov,990538,Assoc-acdm,10,Separated,Other-service,Not-in-family,Black,Female,43507,1741,56,South,<=50K
41,Self-emp-not-inc,883328,Preschool,4,Married-spouse-absent,Machine-op-inspct,Own-child,Other,Female,46682,4348,17,Jamaica,<=50K
27,Federal-gov,462802,Preschool,1,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Female,45974,3561,11,Mexico,<=50K
78,Local-gov,1172362,Some-college,9,Widowed,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,90217,407,50,Haiti,>50K
79,Self-emp-inc,1049032,Some-college,9,Never-married,Sales,Unmarried,Black,Male,68992,1831,55,Columbia,<=50K
86,State-gov,1063469,12th,9,Widowed,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,56711,1513,67,Germany,<=50K
35,Local-gov,671796,11th,4,Never-married,Prof-specialty,Not-in-family,Other,Female,10419,1739,50,Honduras,<=50K
70,Federal-gov,969090,Some-college,16,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Female,50414,2443,80,India,<=50K
69,Self-emp-inc,527382,Doctorate,6,Never-married,Handlers-cleaners,Not-in-family,Other,Male,41880,1879,41,Vietnam,<=50K
75,Federal-gov,1489479,Assoc-voc,15,Divorced,Other-service,Other-relative,Black,Female,5750,1764,43,Germany,<=50K
76,Self-emp-inc,663548,Doctorate,16,Separated,Farming-fishing,Husband,Asian-Pac-Islander,Female,48648,4058,6,Honduras,<=50K
87,Local-gov,417442,1st-4th,4,Separated,Prof-specialty,Husband,Asian-Pac-Islander,Female,90085,407,97,Canada,<=50K
52,Without-pay,685646,Masters,12,Married-AF-spouse,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Male,72742,3224,5,El-Salvador,<=50K
22,Local-gov,1403755,Assoc-voc,8,Married-AF-spouse,Prof-specialty,Wife,White,Male,43574,2453,31,South,<=50K
31,Private,1405792,1st-4th,11,Divorced,Priv-house-serv,Wife,Amer-Indian-Eskimo,Female,49360,4114,84,United-States,<=50K
82,Without-pay,537969,Some-college,9,Widowed,Machine-op-inspct,Husband,Black,Male,25594,771,21,Columbia,<=50K
79,Without-pay,1320387,Prof-school,16,Married-civ-spouse,Craft-repair,Other-relative,Amer-Indian-Eskimo,Female,75265,1770,93,South,<=50K
17,Without-pay,464135,Doctorate,10,Divorced,Transport-moving,Wife,Black,Female,71371,1348,69,Germany,<=50K
44,Private,299680,Masters,3,Divorced,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,30475,57,38,Philippines,<=50K
35,Without-pay,339930,HS-grad,14,Married-civ-spouse,Adm-clerical,Unmarried,Black,Male,4147,3261,98,Haiti,<=50K
40,Federal-gov,423892,Doctorate,1,Separated,Protective-serv,Wife,Other,Female,19330,2066,90,Philippines,<=50K
64,Without-pay,445010,7th-8th,12,Married-civ-spouse,Tech-support,Not-in-family,Other,Male,79400,4255,85,Philippines,>50K
54,Without-pay,454795,1st-4th,13,Never-married,Tech-support,Unmarried,Amer-Indian-Eskimo,Female,79819,1008,93,South,>50K
52,Never-worked,578872,11th,9,Divorced,Farming-fishing,Other-relative,Other,Male,8087,2043,62,Laos,<=50K
49,Private,29387,11th,1,Married-AF-spouse,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Female,31492,1129,26,Mexico,<=50K
64,Local-gov,570114,Preschool,6,Widowed,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Male,45228,4344,99,Thailand,>50K
67,State-gov,796321,5th-6th,13,Married-civ-spouse,Tech-support,Not-in-family,Asian-Pac-Islander,Female,5014,1572,28,Honduras,<=50K
20,Local-gov,604541,Assoc-voc,14,Divorced,Handlers-cleaners,Unmarried,Black,Female,59484,2081,40,Cuba,<=50K
27,Without-pay,725758,5th-6th,9,Married-AF-spouse,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,26195,312,17,Cuba,>50K
42,State-gov,345007,Doctorate,8,Married-civ-spouse,Transport-moving,Unmarried,Amer-Indian-Eskimo,Female,95288,1995,60,Columbia,<=50K
49,Private,196462,Prof-school,4,Separated,Priv-house-serv,Not-in-family,Black,Female,33054,1557,36,Cuba,>50K
90,Self-emp-not-inc,1342930,Assoc-voc,8,Widowed,Exec-managerial,Husband,Asian-Pac-Islander,Female,341,1394,51,Philippines,<=50K
82,State-gov,1475969,7th-8th,11,Widowed,Other-service,Other-relative,Amer-Indian-Eskimo,Male,71686,207,29,Portugal,<=50K
65,Self-emp-inc,614911,Assoc-acdm,16,Divorced,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Male,60082,3836,40,Hungary,<=50K
19,Self-emp-inc,1137552,Prof-school,8,Married-AF-spouse,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,5800,3136,33,Mexico,<=50K
24,Never-worked,219996,HS-grad,2,Divorced,Exec-managerial,Other-relative,Black,Female,50992,742,13,Puerto-Rico,<=50K
50,Private,282908,Masters,4,Married-civ-spouse,Exec-managerial,Unmarried,Other,Female,58017,1118,50,Philippines,>50K
60,Local-gov,780595,Assoc-voc,8,Married-AF-spouse,Priv-house-serv,Other-relative,Asian-Pac-Islander,Female,23062,3367,78,Canada,<=50K
65,Self-emp-inc,1054845,Preschool,13,Married-spouse-absent,Prof-specialty,Husband,Black,Female,69937,56,12,South,<=50K
27,Private,1049059,5th-6th,10,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,21178,737,24,Laos,>50K
82,Self-emp-inc,515780,Some-college,5,Married-AF-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,19800,127,5,Hungary,>50K
53,Federal-gov,1308028,Masters,16,Married-spouse-absent,Craft-repair,Wife,Other,Male,57954,771,83,Canada,<=50K
60,Federal-gov,947706,Masters,4,Married-AF-spouse,Handlers-cleaners,Not-in-family,Black,Female,91979,351,83,Columbia,<=50K
19,Self-emp-not-inc,480382,Bachelors,1,Married-civ-spouse,Protective-serv,Other-relative,Black,Female,7181,1582,94,Philippines,>50K
78,State-gov,707724,10th,12,Divorced,Priv-house-serv,Unmarried,White,Female,5813,2332,14,Japan,<=50K
57,Self-emp-inc,452947,7th-8th,1,Married-AF-spouse,Other-service,Wife,Amer-Indian-Eskimo,Male,30894,1649,90,Dominican-Republic,>50K
33,Local-gov,217532,Doctorate,7,Separated,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,27302,3856,16,Cuba,<=50K
40,Local-gov,20807,9th,3,Separated,Transport-moving,Own-child,Other,Female,27663,3796,55,Vietnam,<=50K
43,Local-gov,692346,Assoc-voc,6,Separated,Priv-house-serv,Not-in-family,Black,Female,27850,3372,5,Columbia,>50K
19,Local-gov,21487,Masters,6,Married-civ-spouse,Other-service,Not-in-family,Black,Male,77583,1090,60,Honduras,<=50K
86,Self-emp-inc,1433769,10th,9,Separated,Priv-house-serv,Unmarried,Black,Female,96241,1292,70,India,<=50K
76,Federal-gov,1309483,10th,16,Never-married,Handlers-cleaners,Husband,Other,Female,78226,95,92,Philippines,<=50K
82,Local-gov,1118107,9th,11,Never-married,Priv-house-serv,Not-in-family,Black,Female,70712,224,51,Japan,<=50K
43,Private,1121225,12th,3,Married-civ-spouse,Sales,Unmarried,Asian-Pac-Islander,Male,41156,3349,19,United-States,<=50K
58,State-gov,938445,Preschool,2,Married-spouse-absent,Prof-specialty,Wife,White,Male,7135,796,97,Puerto-Rico,<=50K
50,Federal-gov,1094945,5th-6th,6,Never-married,Tech-support,Unmarried,Other,Male,99607,1487,16,Thailand,<=50K
52,Self-emp-inc,1259114,Assoc-voc,15,Separated,Priv-house-serv,Husband,Asian-Pac-Islander,Male,60759,3919,95,Columbia,<=50K
60,Private,770023,Masters,8,Married-civ-spouse,Protective-serv,Wife,Asian-Pac-Islander,Female,55904,2222,17,Portugal,<=50K
50,Self-emp-inc,1237230,11th,6,Married-civ-spouse,Other-service,Wife,White,Male,45705,2681,27,Honduras,<=50K
74,Federal-gov,363125,Assoc-acdm,5,Divorced,Transport-moving,Not-in-family,White,Female,20666,1097,80,Portugal,<=50K
21,Without-pay,1325152,7th-8th,4,Divorced,Protective-serv,Wife,Black,Male,75211,1145,34,Dominican-Republic,>50K
31,State-gov,1056624,Assoc-voc,8,Married-civ-spouse,Transport-moving,Wife,Other,Female,2070,726,69,Vietnam,<=50K
83,Federal-gov,173192,5th-6th,3,Widowed,Protective-serv,Wife,Amer-Indian-Eskimo,Female,18039,4288,52,Laos,<=50K
82,Self-emp-not-inc,281293,Doctorate,8,Divorced,Sales,Other-relative,Amer-Indian-Eskimo,Female,92806,442,12,Philippines,>50K
77,Self-emp-inc,203627,Bachelors,15,Widowed,Transport-moving,Wife,White,Female,75116,1873,1,Columbia,<=50K
44,Never-worked,370651,Prof-school,3,Never-married,Protective-serv,Own-child,Black,Male,94979,4134,52,United-States,<=50K
50,Self-emp-not-inc,1193142,11th,2,Married-spouse-absent,Transport-moving,Husband,White,Female,16062,4117,88,Germany,<=50K
18,State-gov,1234080,11th,3,Married-AF-spouse,Priv-house-serv,Other-relative,Black,Female,5646,4053,83,Mexico,>50K
37,Local-gov,1483515,7th-8th,12,Married-AF-spouse,Armed-Forces,Other-relative,Black,Female,50397,3568,6,Dominican-Republic,<=50K
70,Self-emp-not-inc,202737,10th,1,Divorced,Protective-serv,Not-in-family,Black,Female,91046,2113,46,Haiti,>50K
42,Without-pay,843788,1st-4th,1,Widowed,Priv-house-serv,Unmarried,Asian-Pac-Islander,Female,11989,446,61,Honduras,<=50K
52,Federal-gov,1226755,Assoc-voc,2,Married-spouse-absent,Sales,Not-in-family,Other,Male,94881,283,65,Laos,>50K
26,State-gov,1437581,Assoc-voc,15,Widowed,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,96881,569,23,Honduras,<=50K
53,Private,157386,HS-grad,1,Married-spouse-absent,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Male,81105,1412,8,Canada,<=50K
70,Never-worked,992001,Doctorate,15,Divorced,Armed-Forces,Husband,Asian-Pac-Islander,Female,36989,2267,18,United-States,<=50K
59,Private,130455,Doctorate,10,Separated,Other-service,Own-child,Other,Female,32752,3724,24,Laos,<=50K
58,Self-emp-inc,138396,Assoc-acdm,5,Married-civ-spouse,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,19783,2930,81,Haiti,<=50K
84,Never-worked,1246165,11th,15,Separated,Transport-moving,Not-in-family,Black,Male,13336,810,20,Laos,<=50K
34,State-gov,1381393,9th,1,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Female,60061,1626,64,Jamaica,<=50K
39,State-gov,286278,1st-4th,4,Never-married,Handlers-cleaners,Wife,Other,Male,11228,3664,67,Canada,<=50K
63,Self-emp-inc,1252737,Prof-school,1,Widowed,Transport-moving,Other-relative,White,Female,85793,1319,88,Cuba,<=50K
52,Without-pay,1359737,Assoc-acdm,5,Married-AF-spouse,Sales,Other-relative,Black,Male,93975,2859,78,Columbia,<=50K
89,Never-worked,804329,11th,16,Divorced,Protective-serv,Wife,Asian-Pac-Islander,Female,47394,2522,11,Mexico,<=50K
21,Local-gov,265636,1st-4th,9,Married-AF-spouse,Machine-op-inspct,Husband,White,Male,79271,3455,59,Columbia,<=50K
26,Self-emp-not-inc,1111864,5th-6th,11,Married-civ-spouse,Sales,Other-relative,Other,Female,84495,720,38,United-States,<=50K
42,Never-worked,822983,10th,4,Widowed,Other-service,Wife,Asian-Pac-Islander,Female,55318,820,27,Japan,<=50K
